session,emotion,img
2696,angry,./data/images/images/train/angry/31794.jpg
2697,angry,./data/images/images/train/angry/31809.jpg
2698,angry,./data/images/images/train/angry/31815.jpg
2699,angry,./data/images/images/train/angry/3183.jpg
2700,angry,./data/images/images/train/angry/31840.jpg
2701,angry,./data/images/images/train/angry/31867.jpg
2702,angry,./data/images/images/train/angry/31874.jpg
2703,angry,./data/images/images/train/angry/31877.jpg
2704,angry,./data/images/images/train/angry/31879.jpg
2705,angry,./data/images/images/train/angry/31888.jpg
2706,angry,./data/images/images/train/angry/31917.jpg
2707,angry,./data/images/images/train/angry/31921.jpg
2708,angry,./data/images/images/train/angry/31925.jpg
2709,angry,./data/images/images/train/angry/31926.jpg
2710,angry,./data/images/images/train/angry/31931.jpg
2711,angry,./data/images/images/train/angry/31932.jpg
2712,angry,./data/images/images/train/angry/31936.jpg
2713,angry,./data/images/images/train/angry/31937.jpg
2714,angry,./data/images/images/train/angry/31939.jpg
2715,angry,./data/images/images/train/angry/31946.jpg
2716,angry,./data/images/images/train/angry/31947.jpg
2717,angry,./data/images/images/train/angry/31948.jpg
2718,angry,./data/images/images/train/angry/31969.jpg
2719,angry,./data/images/images/train/angry/31971.jpg
2720,angry,./data/images/images/train/angry/32001.jpg
2721,angry,./data/images/images/train/angry/32017.jpg
2722,angry,./data/images/images/train/angry/32019.jpg
2723,angry,./data/images/images/train/angry/3203.jpg
2724,angry,./data/images/images/train/angry/32072.jpg
2725,angry,./data/images/images/train/angry/32078.jpg
2726,angry,./data/images/images/train/angry/3208.jpg
2727,angry,./data/images/images/train/angry/32094.jpg
2728,angry,./data/images/images/train/angry/32112.jpg
2729,angry,./data/images/images/train/angry/32141.jpg
2730,angry,./data/images/images/train/angry/32150.jpg
2731,angry,./data/images/images/train/angry/32172.jpg
2732,angry,./data/images/images/train/angry/32181.jpg
2733,angry,./data/images/images/train/angry/3219.jpg
2734,angry,./data/images/images/train/angry/32196.jpg
2735,angry,./data/images/images/train/angry/32200.jpg
2736,angry,./data/images/images/train/angry/32203.jpg
2737,angry,./data/images/images/train/angry/32204.jpg
2738,angry,./data/images/images/train/angry/32206.jpg
2739,angry,./data/images/images/train/angry/32207.jpg
2740,angry,./data/images/images/train/angry/32211.jpg
2741,angry,./data/images/images/train/angry/32215.jpg
2742,angry,./data/images/images/train/angry/32225.jpg
2743,angry,./data/images/images/train/angry/32238.jpg
2744,angry,./data/images/images/train/angry/32240.jpg
2745,angry,./data/images/images/train/angry/32252.jpg
2746,angry,./data/images/images/train/angry/32261.jpg
2747,angry,./data/images/images/train/angry/3227.jpg
2748,angry,./data/images/images/train/angry/323.jpg
2749,angry,./data/images/images/train/angry/32303.jpg
2750,angry,./data/images/images/train/angry/32306.jpg
2751,angry,./data/images/images/train/angry/32312.jpg
2752,angry,./data/images/images/train/angry/32320.jpg
2753,angry,./data/images/images/train/angry/32331.jpg
2754,angry,./data/images/images/train/angry/32335.jpg
2755,angry,./data/images/images/train/angry/32362.jpg
2756,angry,./data/images/images/train/angry/32363.jpg
2757,angry,./data/images/images/train/angry/32373.jpg
2758,angry,./data/images/images/train/angry/32375.jpg
2759,angry,./data/images/images/train/angry/32408.jpg
2760,angry,./data/images/images/train/angry/32410.jpg
2761,angry,./data/images/images/train/angry/32411.jpg
2762,angry,./data/images/images/train/angry/32417.jpg
2763,angry,./data/images/images/train/angry/32423.jpg
2764,angry,./data/images/images/train/angry/32431.jpg
2765,angry,./data/images/images/train/angry/32433.jpg
2766,angry,./data/images/images/train/angry/32437.jpg
2767,angry,./data/images/images/train/angry/32442.jpg
2768,angry,./data/images/images/train/angry/32455.jpg
2769,angry,./data/images/images/train/angry/32465.jpg
2770,angry,./data/images/images/train/angry/32470.jpg
2771,angry,./data/images/images/train/angry/32482.jpg
2772,angry,./data/images/images/train/angry/3249.jpg
2773,angry,./data/images/images/train/angry/32495.jpg
2774,angry,./data/images/images/train/angry/32511.jpg
2775,angry,./data/images/images/train/angry/3252.jpg
2776,angry,./data/images/images/train/angry/32534.jpg
2777,angry,./data/images/images/train/angry/32540.jpg
2778,angry,./data/images/images/train/angry/32549.jpg
2779,angry,./data/images/images/train/angry/32550.jpg
2780,angry,./data/images/images/train/angry/32559.jpg
2781,angry,./data/images/images/train/angry/32578.jpg
2782,angry,./data/images/images/train/angry/32593.jpg
2783,angry,./data/images/images/train/angry/32596.jpg
2784,angry,./data/images/images/train/angry/32599.jpg
2785,angry,./data/images/images/train/angry/32600.jpg
2786,angry,./data/images/images/train/angry/32601.jpg
2787,angry,./data/images/images/train/angry/32603.jpg
2788,angry,./data/images/images/train/angry/32610.jpg
2789,angry,./data/images/images/train/angry/32622.jpg
2790,angry,./data/images/images/train/angry/32635.jpg
2791,angry,./data/images/images/train/angry/32638.jpg
2792,angry,./data/images/images/train/angry/32643.jpg
2793,angry,./data/images/images/train/angry/32646.jpg
2794,angry,./data/images/images/train/angry/32647.jpg
2795,angry,./data/images/images/train/angry/32650.jpg
2796,angry,./data/images/images/train/angry/32651.jpg
2797,angry,./data/images/images/train/angry/32664.jpg
2798,angry,./data/images/images/train/angry/32709.jpg
2799,angry,./data/images/images/train/angry/32710.jpg
2800,angry,./data/images/images/train/angry/32718.jpg
2801,angry,./data/images/images/train/angry/3273.jpg
2802,angry,./data/images/images/train/angry/32736.jpg
2803,angry,./data/images/images/train/angry/3274.jpg
2804,angry,./data/images/images/train/angry/3275.jpg
2805,angry,./data/images/images/train/angry/32751.jpg
2806,angry,./data/images/images/train/angry/32765.jpg
2807,angry,./data/images/images/train/angry/3277.jpg
2808,angry,./data/images/images/train/angry/32771.jpg
2809,angry,./data/images/images/train/angry/32775.jpg
2810,angry,./data/images/images/train/angry/32776.jpg
2811,angry,./data/images/images/train/angry/32803.jpg
2812,angry,./data/images/images/train/angry/32810.jpg
2813,angry,./data/images/images/train/angry/32816.jpg
2814,angry,./data/images/images/train/angry/32841.jpg
2815,angry,./data/images/images/train/angry/32858.jpg
2816,angry,./data/images/images/train/angry/32865.jpg
2817,angry,./data/images/images/train/angry/32872.jpg
2818,angry,./data/images/images/train/angry/32873.jpg
2819,angry,./data/images/images/train/angry/32880.jpg
2820,angry,./data/images/images/train/angry/32881.jpg
2821,angry,./data/images/images/train/angry/32906.jpg
2822,angry,./data/images/images/train/angry/32907.jpg
2823,angry,./data/images/images/train/angry/32910.jpg
2824,angry,./data/images/images/train/angry/32915.jpg
2825,angry,./data/images/images/train/angry/32916.jpg
2826,angry,./data/images/images/train/angry/32934.jpg
2827,angry,./data/images/images/train/angry/32938.jpg
2828,angry,./data/images/images/train/angry/3294.jpg
2829,angry,./data/images/images/train/angry/32945.jpg
2830,angry,./data/images/images/train/angry/32959.jpg
2831,angry,./data/images/images/train/angry/32960.jpg
2832,angry,./data/images/images/train/angry/32962.jpg
2833,angry,./data/images/images/train/angry/32974.jpg
2834,angry,./data/images/images/train/angry/32976.jpg
2835,angry,./data/images/images/train/angry/32981.jpg
2836,angry,./data/images/images/train/angry/32992.jpg
2837,angry,./data/images/images/train/angry/32994.jpg
2838,angry,./data/images/images/train/angry/33034.jpg
2839,angry,./data/images/images/train/angry/33036.jpg
2840,angry,./data/images/images/train/angry/33040.jpg
2841,angry,./data/images/images/train/angry/33044.jpg
2842,angry,./data/images/images/train/angry/33047.jpg
2843,angry,./data/images/images/train/angry/33048.jpg
2844,angry,./data/images/images/train/angry/33054.jpg
2845,angry,./data/images/images/train/angry/33059.jpg
2846,angry,./data/images/images/train/angry/33064.jpg
2847,angry,./data/images/images/train/angry/33088.jpg
2848,angry,./data/images/images/train/angry/33108.jpg
2849,angry,./data/images/images/train/angry/33114.jpg
2850,angry,./data/images/images/train/angry/33120.jpg
2851,angry,./data/images/images/train/angry/33127.jpg
2852,angry,./data/images/images/train/angry/33129.jpg
2853,angry,./data/images/images/train/angry/33137.jpg
2854,angry,./data/images/images/train/angry/33148.jpg
2855,angry,./data/images/images/train/angry/33160.jpg
2856,angry,./data/images/images/train/angry/33162.jpg
2857,angry,./data/images/images/train/angry/33170.jpg
2858,angry,./data/images/images/train/angry/33185.jpg
2859,angry,./data/images/images/train/angry/33187.jpg
2860,angry,./data/images/images/train/angry/3319.jpg
2861,angry,./data/images/images/train/angry/33190.jpg
2862,angry,./data/images/images/train/angry/3320.jpg
2863,angry,./data/images/images/train/angry/33206.jpg
2864,angry,./data/images/images/train/angry/33210.jpg
2865,angry,./data/images/images/train/angry/33238.jpg
2866,angry,./data/images/images/train/angry/33256.jpg
2867,angry,./data/images/images/train/angry/33260.jpg
2868,angry,./data/images/images/train/angry/33279.jpg
2869,angry,./data/images/images/train/angry/33281.jpg
2870,angry,./data/images/images/train/angry/3330.jpg
2871,angry,./data/images/images/train/angry/3331.jpg
2872,angry,./data/images/images/train/angry/33321.jpg
2873,angry,./data/images/images/train/angry/33328.jpg
2874,angry,./data/images/images/train/angry/33344.jpg
2875,angry,./data/images/images/train/angry/33351.jpg
2876,angry,./data/images/images/train/angry/33356.jpg
2877,angry,./data/images/images/train/angry/33365.jpg
2878,angry,./data/images/images/train/angry/33379.jpg
2879,angry,./data/images/images/train/angry/33384.jpg
2880,angry,./data/images/images/train/angry/33395.jpg
2881,angry,./data/images/images/train/angry/33401.jpg
2882,angry,./data/images/images/train/angry/33402.jpg
2883,angry,./data/images/images/train/angry/33425.jpg
2884,angry,./data/images/images/train/angry/33426.jpg
2885,angry,./data/images/images/train/angry/33433.jpg
2886,angry,./data/images/images/train/angry/33445.jpg
2887,angry,./data/images/images/train/angry/33446.jpg
2888,angry,./data/images/images/train/angry/33447.jpg
2889,angry,./data/images/images/train/angry/33448.jpg
2890,angry,./data/images/images/train/angry/33467.jpg
2891,angry,./data/images/images/train/angry/3350.jpg
2892,angry,./data/images/images/train/angry/33509.jpg
2893,angry,./data/images/images/train/angry/33529.jpg
2894,angry,./data/images/images/train/angry/33542.jpg
2895,angry,./data/images/images/train/angry/33579.jpg
2896,angry,./data/images/images/train/angry/33580.jpg
2897,angry,./data/images/images/train/angry/33585.jpg
2898,angry,./data/images/images/train/angry/33588.jpg
2899,angry,./data/images/images/train/angry/33597.jpg
2900,angry,./data/images/images/train/angry/33601.jpg
2901,angry,./data/images/images/train/angry/33622.jpg
2902,angry,./data/images/images/train/angry/33638.jpg
2903,angry,./data/images/images/train/angry/33654.jpg
2904,angry,./data/images/images/train/angry/33658.jpg
2905,angry,./data/images/images/train/angry/33664.jpg
2906,angry,./data/images/images/train/angry/3368.jpg
2907,angry,./data/images/images/train/angry/33681.jpg
2908,angry,./data/images/images/train/angry/33682.jpg
2909,angry,./data/images/images/train/angry/33706.jpg
2910,angry,./data/images/images/train/angry/33713.jpg
2911,angry,./data/images/images/train/angry/33719.jpg
2912,angry,./data/images/images/train/angry/33725.jpg
2913,angry,./data/images/images/train/angry/3373.jpg
2914,angry,./data/images/images/train/angry/33735.jpg
2915,angry,./data/images/images/train/angry/33738.jpg
2916,angry,./data/images/images/train/angry/33751.jpg
2917,angry,./data/images/images/train/angry/33763.jpg
2918,angry,./data/images/images/train/angry/33772.jpg
2919,angry,./data/images/images/train/angry/33774.jpg
2920,angry,./data/images/images/train/angry/33777.jpg
2921,angry,./data/images/images/train/angry/33787.jpg
2922,angry,./data/images/images/train/angry/33793.jpg
2923,angry,./data/images/images/train/angry/33796.jpg
2924,angry,./data/images/images/train/angry/33797.jpg
2925,angry,./data/images/images/train/angry/33803.jpg
2926,angry,./data/images/images/train/angry/33827.jpg
2927,angry,./data/images/images/train/angry/33835.jpg
2928,angry,./data/images/images/train/angry/3386.jpg
2929,angry,./data/images/images/train/angry/3387.jpg
2930,angry,./data/images/images/train/angry/33889.jpg
2931,angry,./data/images/images/train/angry/33892.jpg
2932,angry,./data/images/images/train/angry/33897.jpg
2933,angry,./data/images/images/train/angry/33899.jpg
2934,angry,./data/images/images/train/angry/33914.jpg
2935,angry,./data/images/images/train/angry/33920.jpg
2936,angry,./data/images/images/train/angry/33929.jpg
2937,angry,./data/images/images/train/angry/33932.jpg
2938,angry,./data/images/images/train/angry/33934.jpg
2939,angry,./data/images/images/train/angry/33967.jpg
2940,angry,./data/images/images/train/angry/33968.jpg
2941,angry,./data/images/images/train/angry/33973.jpg
2942,angry,./data/images/images/train/angry/33978.jpg
2943,angry,./data/images/images/train/angry/33982.jpg
2944,angry,./data/images/images/train/angry/33986.jpg
2945,angry,./data/images/images/train/angry/33989.jpg
2946,angry,./data/images/images/train/angry/34002.jpg
2947,angry,./data/images/images/train/angry/34028.jpg
2948,angry,./data/images/images/train/angry/34031.jpg
2949,angry,./data/images/images/train/angry/34056.jpg
2950,angry,./data/images/images/train/angry/34064.jpg
2951,angry,./data/images/images/train/angry/34069.jpg
2952,angry,./data/images/images/train/angry/34079.jpg
2953,angry,./data/images/images/train/angry/34085.jpg
2954,angry,./data/images/images/train/angry/34086.jpg
2955,angry,./data/images/images/train/angry/34106.jpg
2956,angry,./data/images/images/train/angry/34115.jpg
2957,angry,./data/images/images/train/angry/34116.jpg
2958,angry,./data/images/images/train/angry/34133.jpg
2959,angry,./data/images/images/train/angry/34142.jpg
2960,angry,./data/images/images/train/angry/34148.jpg
2961,angry,./data/images/images/train/angry/34149.jpg
2962,angry,./data/images/images/train/angry/3415.jpg
2963,angry,./data/images/images/train/angry/34156.jpg
2964,angry,./data/images/images/train/angry/34166.jpg
2965,angry,./data/images/images/train/angry/34177.jpg
2966,angry,./data/images/images/train/angry/342.jpg
2967,angry,./data/images/images/train/angry/34204.jpg
2968,angry,./data/images/images/train/angry/34208.jpg
2969,angry,./data/images/images/train/angry/34210.jpg
2970,angry,./data/images/images/train/angry/34220.jpg
2971,angry,./data/images/images/train/angry/34222.jpg
2972,angry,./data/images/images/train/angry/34225.jpg
2973,angry,./data/images/images/train/angry/34240.jpg
2974,angry,./data/images/images/train/angry/34253.jpg
2975,angry,./data/images/images/train/angry/34266.jpg
2976,angry,./data/images/images/train/angry/34273.jpg
2977,angry,./data/images/images/train/angry/34283.jpg
2978,angry,./data/images/images/train/angry/34289.jpg
2979,angry,./data/images/images/train/angry/34291.jpg
2980,angry,./data/images/images/train/angry/34305.jpg
2981,angry,./data/images/images/train/angry/34318.jpg
2982,angry,./data/images/images/train/angry/34320.jpg
2983,angry,./data/images/images/train/angry/34332.jpg
2984,angry,./data/images/images/train/angry/34333.jpg
2985,angry,./data/images/images/train/angry/34350.jpg
2986,angry,./data/images/images/train/angry/34355.jpg
2987,angry,./data/images/images/train/angry/34360.jpg
2988,angry,./data/images/images/train/angry/34380.jpg
2989,angry,./data/images/images/train/angry/34381.jpg
2990,angry,./data/images/images/train/angry/34383.jpg
2991,angry,./data/images/images/train/angry/34389.jpg
2992,angry,./data/images/images/train/angry/34398.jpg
2993,angry,./data/images/images/train/angry/34405.jpg
2994,angry,./data/images/images/train/angry/34417.jpg
2995,angry,./data/images/images/train/angry/3442.jpg
2996,angry,./data/images/images/train/angry/34420.jpg
2997,angry,./data/images/images/train/angry/34446.jpg
2998,angry,./data/images/images/train/angry/34457.jpg
2999,angry,./data/images/images/train/angry/34460.jpg
3000,angry,./data/images/images/train/angry/34467.jpg
3001,angry,./data/images/images/train/angry/34470.jpg
3002,angry,./data/images/images/train/angry/3448.jpg
3003,angry,./data/images/images/train/angry/34512.jpg
3004,angry,./data/images/images/train/angry/34515.jpg
3005,angry,./data/images/images/train/angry/34534.jpg
3006,angry,./data/images/images/train/angry/34535.jpg
3007,angry,./data/images/images/train/angry/34543.jpg
3008,angry,./data/images/images/train/angry/34544.jpg
3009,angry,./data/images/images/train/angry/34552.jpg
3010,angry,./data/images/images/train/angry/34579.jpg
3011,angry,./data/images/images/train/angry/34589.jpg
3012,angry,./data/images/images/train/angry/34601.jpg
3013,angry,./data/images/images/train/angry/34609.jpg
3014,angry,./data/images/images/train/angry/34616.jpg
3015,angry,./data/images/images/train/angry/34623.jpg
3016,angry,./data/images/images/train/angry/34624.jpg
3017,angry,./data/images/images/train/angry/34627.jpg
3018,angry,./data/images/images/train/angry/34632.jpg
3019,angry,./data/images/images/train/angry/34676.jpg
3020,angry,./data/images/images/train/angry/34686.jpg
3021,angry,./data/images/images/train/angry/34698.jpg
3022,angry,./data/images/images/train/angry/34704.jpg
3023,angry,./data/images/images/train/angry/34719.jpg
3024,angry,./data/images/images/train/angry/34727.jpg
3025,angry,./data/images/images/train/angry/34728.jpg
3026,angry,./data/images/images/train/angry/34731.jpg
3027,angry,./data/images/images/train/angry/34740.jpg
3028,angry,./data/images/images/train/angry/34745.jpg
3029,angry,./data/images/images/train/angry/34749.jpg
3030,angry,./data/images/images/train/angry/34750.jpg
3031,angry,./data/images/images/train/angry/34781.jpg
3032,angry,./data/images/images/train/angry/34790.jpg
3033,angry,./data/images/images/train/angry/34795.jpg
3034,angry,./data/images/images/train/angry/34806.jpg
3035,angry,./data/images/images/train/angry/34807.jpg
3036,angry,./data/images/images/train/angry/3482.jpg
3037,angry,./data/images/images/train/angry/34830.jpg
3038,angry,./data/images/images/train/angry/34842.jpg
3039,angry,./data/images/images/train/angry/34843.jpg
3040,angry,./data/images/images/train/angry/34846.jpg
3041,angry,./data/images/images/train/angry/34852.jpg
3042,angry,./data/images/images/train/angry/34858.jpg
3043,angry,./data/images/images/train/angry/34860.jpg
3044,angry,./data/images/images/train/angry/34869.jpg
3045,angry,./data/images/images/train/angry/34887.jpg
3046,angry,./data/images/images/train/angry/34889.jpg
3047,angry,./data/images/images/train/angry/3489.jpg
3048,angry,./data/images/images/train/angry/34896.jpg
3049,angry,./data/images/images/train/angry/34902.jpg
3050,angry,./data/images/images/train/angry/34918.jpg
3051,angry,./data/images/images/train/angry/34936.jpg
3052,angry,./data/images/images/train/angry/34943.jpg
3053,angry,./data/images/images/train/angry/34944.jpg
3054,angry,./data/images/images/train/angry/34955.jpg
3055,angry,./data/images/images/train/angry/34960.jpg
3056,angry,./data/images/images/train/angry/34964.jpg
3057,angry,./data/images/images/train/angry/34967.jpg
3058,angry,./data/images/images/train/angry/34989.jpg
3059,angry,./data/images/images/train/angry/35000.jpg
3060,angry,./data/images/images/train/angry/35005.jpg
3061,angry,./data/images/images/train/angry/35012.jpg
3062,angry,./data/images/images/train/angry/35013.jpg
3063,angry,./data/images/images/train/angry/35020.jpg
3064,angry,./data/images/images/train/angry/35031.jpg
3065,angry,./data/images/images/train/angry/35033.jpg
3066,angry,./data/images/images/train/angry/35037.jpg
3067,angry,./data/images/images/train/angry/35040.jpg
3068,angry,./data/images/images/train/angry/35048.jpg
3069,angry,./data/images/images/train/angry/35051.jpg
3070,angry,./data/images/images/train/angry/35061.jpg
3071,angry,./data/images/images/train/angry/35069.jpg
3072,angry,./data/images/images/train/angry/35073.jpg
3073,angry,./data/images/images/train/angry/35085.jpg
3074,angry,./data/images/images/train/angry/35088.jpg
3075,angry,./data/images/images/train/angry/35092.jpg
3076,angry,./data/images/images/train/angry/35093.jpg
3077,angry,./data/images/images/train/angry/35099.jpg
3078,angry,./data/images/images/train/angry/35113.jpg
3079,angry,./data/images/images/train/angry/35115.jpg
3080,angry,./data/images/images/train/angry/35119.jpg
3081,angry,./data/images/images/train/angry/35123.jpg
3082,angry,./data/images/images/train/angry/35125.jpg
3083,angry,./data/images/images/train/angry/35128.jpg
3084,angry,./data/images/images/train/angry/35135.jpg
3085,angry,./data/images/images/train/angry/35143.jpg
3086,angry,./data/images/images/train/angry/35146.jpg
3087,angry,./data/images/images/train/angry/35147.jpg
3088,angry,./data/images/images/train/angry/35161.jpg
3089,angry,./data/images/images/train/angry/35168.jpg
3090,angry,./data/images/images/train/angry/35170.jpg
3091,angry,./data/images/images/train/angry/35185.jpg
3092,angry,./data/images/images/train/angry/35187.jpg
3093,angry,./data/images/images/train/angry/35190.jpg
3094,angry,./data/images/images/train/angry/35193.jpg
3095,angry,./data/images/images/train/angry/3520.jpg
3096,angry,./data/images/images/train/angry/35234.jpg
3097,angry,./data/images/images/train/angry/35236.jpg
3098,angry,./data/images/images/train/angry/35248.jpg
3099,angry,./data/images/images/train/angry/35268.jpg
3100,angry,./data/images/images/train/angry/35270.jpg
3101,angry,./data/images/images/train/angry/35277.jpg
3102,angry,./data/images/images/train/angry/35278.jpg
3103,angry,./data/images/images/train/angry/35290.jpg
3104,angry,./data/images/images/train/angry/35294.jpg
3105,angry,./data/images/images/train/angry/353.jpg
3106,angry,./data/images/images/train/angry/35300.jpg
3107,angry,./data/images/images/train/angry/35307.jpg
3108,angry,./data/images/images/train/angry/35309.jpg
3109,angry,./data/images/images/train/angry/35313.jpg
3110,angry,./data/images/images/train/angry/35317.jpg
3111,angry,./data/images/images/train/angry/35326.jpg
3112,angry,./data/images/images/train/angry/35344.jpg
3113,angry,./data/images/images/train/angry/35368.jpg
3114,angry,./data/images/images/train/angry/35385.jpg
3115,angry,./data/images/images/train/angry/35396.jpg
3116,angry,./data/images/images/train/angry/3540.jpg
3117,angry,./data/images/images/train/angry/35403.jpg
3118,angry,./data/images/images/train/angry/35423.jpg
3119,angry,./data/images/images/train/angry/35434.jpg
3120,angry,./data/images/images/train/angry/3547.jpg
3121,angry,./data/images/images/train/angry/35483.jpg
3122,angry,./data/images/images/train/angry/35485.jpg
3123,angry,./data/images/images/train/angry/35488.jpg
3124,angry,./data/images/images/train/angry/35489.jpg
3125,angry,./data/images/images/train/angry/355.jpg
3126,angry,./data/images/images/train/angry/35502.jpg
3127,angry,./data/images/images/train/angry/3551.jpg
3128,angry,./data/images/images/train/angry/35522.jpg
3129,angry,./data/images/images/train/angry/35526.jpg
3130,angry,./data/images/images/train/angry/3553.jpg
3131,angry,./data/images/images/train/angry/35534.jpg
3132,angry,./data/images/images/train/angry/3554.jpg
3133,angry,./data/images/images/train/angry/35544.jpg
3134,angry,./data/images/images/train/angry/35548.jpg
3135,angry,./data/images/images/train/angry/35553.jpg
3136,angry,./data/images/images/train/angry/35554.jpg
3137,angry,./data/images/images/train/angry/35560.jpg
3138,angry,./data/images/images/train/angry/35565.jpg
3139,angry,./data/images/images/train/angry/35569.jpg
3140,angry,./data/images/images/train/angry/35572.jpg
3141,angry,./data/images/images/train/angry/35583.jpg
3142,angry,./data/images/images/train/angry/35607.jpg
3143,angry,./data/images/images/train/angry/35611.jpg
3144,angry,./data/images/images/train/angry/35618.jpg
3145,angry,./data/images/images/train/angry/35619.jpg
3146,angry,./data/images/images/train/angry/35624.jpg
3147,angry,./data/images/images/train/angry/35645.jpg
3148,angry,./data/images/images/train/angry/35648.jpg
3149,angry,./data/images/images/train/angry/35650.jpg
3150,angry,./data/images/images/train/angry/35651.jpg
3151,angry,./data/images/images/train/angry/35656.jpg
3152,angry,./data/images/images/train/angry/35663.jpg
3153,angry,./data/images/images/train/angry/35665.jpg
3154,angry,./data/images/images/train/angry/35700.jpg
3155,angry,./data/images/images/train/angry/35703.jpg
3156,angry,./data/images/images/train/angry/35716.jpg
3157,angry,./data/images/images/train/angry/35722.jpg
3158,angry,./data/images/images/train/angry/35723.jpg
3159,angry,./data/images/images/train/angry/35751.jpg
3160,angry,./data/images/images/train/angry/35752.jpg
3161,angry,./data/images/images/train/angry/35774.jpg
3162,angry,./data/images/images/train/angry/35776.jpg
3163,angry,./data/images/images/train/angry/35777.jpg
3164,angry,./data/images/images/train/angry/35778.jpg
3165,angry,./data/images/images/train/angry/35780.jpg
3166,angry,./data/images/images/train/angry/35788.jpg
3167,angry,./data/images/images/train/angry/35795.jpg
3168,angry,./data/images/images/train/angry/35799.jpg
3169,angry,./data/images/images/train/angry/3580.jpg
3170,angry,./data/images/images/train/angry/35800.jpg
3171,angry,./data/images/images/train/angry/35808.jpg
3172,angry,./data/images/images/train/angry/35810.jpg
3173,angry,./data/images/images/train/angry/35817.jpg
3174,angry,./data/images/images/train/angry/3582.jpg
3175,angry,./data/images/images/train/angry/35821.jpg
3176,angry,./data/images/images/train/angry/35822.jpg
3177,angry,./data/images/images/train/angry/35827.jpg
3178,angry,./data/images/images/train/angry/35844.jpg
3179,angry,./data/images/images/train/angry/35845.jpg
3180,angry,./data/images/images/train/angry/35849.jpg
3181,angry,./data/images/images/train/angry/35854.jpg
3182,angry,./data/images/images/train/angry/3586.jpg
3183,angry,./data/images/images/train/angry/3587.jpg
3184,angry,./data/images/images/train/angry/3594.jpg
3185,angry,./data/images/images/train/angry/360.jpg
3186,angry,./data/images/images/train/angry/3602.jpg
3187,angry,./data/images/images/train/angry/3605.jpg
3188,angry,./data/images/images/train/angry/3606.jpg
3189,angry,./data/images/images/train/angry/3616.jpg
3190,angry,./data/images/images/train/angry/3625.jpg
3191,angry,./data/images/images/train/angry/3644.jpg
3192,angry,./data/images/images/train/angry/3646.jpg
3193,angry,./data/images/images/train/angry/3650.jpg
3194,angry,./data/images/images/train/angry/3651.jpg
3195,angry,./data/images/images/train/angry/3667.jpg
3196,angry,./data/images/images/train/angry/3668.jpg
3197,angry,./data/images/images/train/angry/368.jpg
3198,angry,./data/images/images/train/angry/3685.jpg
3199,angry,./data/images/images/train/angry/369.jpg
3200,angry,./data/images/images/train/angry/3699.jpg
3201,angry,./data/images/images/train/angry/3702.jpg
3202,angry,./data/images/images/train/angry/3708.jpg
3203,angry,./data/images/images/train/angry/3716.jpg
3204,angry,./data/images/images/train/angry/3721.jpg
3205,angry,./data/images/images/train/angry/374.jpg
3206,angry,./data/images/images/train/angry/3759.jpg
3207,angry,./data/images/images/train/angry/3787.jpg
3208,angry,./data/images/images/train/angry/3794.jpg
3209,angry,./data/images/images/train/angry/3796.jpg
3210,angry,./data/images/images/train/angry/3801.jpg
3211,angry,./data/images/images/train/angry/3808.jpg
3212,angry,./data/images/images/train/angry/3810.jpg
3213,angry,./data/images/images/train/angry/3814.jpg
3214,angry,./data/images/images/train/angry/3815.jpg
3215,angry,./data/images/images/train/angry/3817.jpg
3216,angry,./data/images/images/train/angry/3820.jpg
3217,angry,./data/images/images/train/angry/3822.jpg
3218,angry,./data/images/images/train/angry/3835.jpg
3219,angry,./data/images/images/train/angry/3838.jpg
3220,angry,./data/images/images/train/angry/3850.jpg
3221,angry,./data/images/images/train/angry/387.jpg
3222,angry,./data/images/images/train/angry/3895.jpg
3223,angry,./data/images/images/train/angry/3896.jpg
3224,angry,./data/images/images/train/angry/3905.jpg
3225,angry,./data/images/images/train/angry/3911.jpg
3226,angry,./data/images/images/train/angry/3916.jpg
3227,angry,./data/images/images/train/angry/393.jpg
3228,angry,./data/images/images/train/angry/3935.jpg
3229,angry,./data/images/images/train/angry/3956.jpg
3230,angry,./data/images/images/train/angry/3960.jpg
3231,angry,./data/images/images/train/angry/3970.jpg
3232,angry,./data/images/images/train/angry/3973.jpg
3233,angry,./data/images/images/train/angry/3976.jpg
3234,angry,./data/images/images/train/angry/3979.jpg
3235,angry,./data/images/images/train/angry/3981.jpg
3236,angry,./data/images/images/train/angry/3990.jpg
3237,angry,./data/images/images/train/angry/3995.jpg
3238,angry,./data/images/images/train/angry/40.jpg
3239,angry,./data/images/images/train/angry/4008.jpg
3240,angry,./data/images/images/train/angry/4009.jpg
3241,angry,./data/images/images/train/angry/4011.jpg
3242,angry,./data/images/images/train/angry/4018.jpg
3243,angry,./data/images/images/train/angry/4021.jpg
3244,angry,./data/images/images/train/angry/4038.jpg
3245,angry,./data/images/images/train/angry/4039.jpg
3246,angry,./data/images/images/train/angry/4051.jpg
3247,angry,./data/images/images/train/angry/4054.jpg
3248,angry,./data/images/images/train/angry/4063.jpg
3249,angry,./data/images/images/train/angry/4065.jpg
3250,angry,./data/images/images/train/angry/4073.jpg
3251,angry,./data/images/images/train/angry/4082.jpg
3252,angry,./data/images/images/train/angry/4085.jpg
3253,angry,./data/images/images/train/angry/409.jpg
3254,angry,./data/images/images/train/angry/4102.jpg
3255,angry,./data/images/images/train/angry/4113.jpg
